name;address;country;cp;ville;phone;description
PHARMACIE VITRE;24 R DU PLESSIS;FRANCE;49770;LONGUENEE EN ANJOU;02 41 32 61 10;Pharmacie d'Officine
PHARMACIE MAUQUEST;2 R DE L EGLISE;FRANCE;49070;ST LAMBERT LA POTHERIE;02 41 77 56 60;Pharmacie d'Officine
PHARMACIE DE LA DEZIERE;8 PL SCHWALBACH;FRANCE;49240;AVRILLE;02 41 69 28 60;Pharmacie d'Officine
PHARMACIE DE BOUZILLE;8 R D ANJOU;FRANCE;49530;OREE D ANJOU;02 40 98 10 04;Pharmacie d'Officine
PHARMACIE GODARD;11 R DE LA POSTE;FRANCE;49230;SEVREMOINE;02 41 70 44 33;Pharmacie d'Officine
PHARMACIE BOYER-SUIRE;18 R NATIONALE;FRANCE;49410;MAUGES SUR LOIRE;02 41 78 92 44;Pharmacie d'Officine
PHARMACIE DESCARTES;13 R DESCARTES;FRANCE;49300;CHOLET;02 41 58 43 41;Pharmacie d'Officine
PHARMACIE DES ERABLES;PL DE COUBERTIN;FRANCE;49125;TIERCE;02 41 42 10 10;Pharmacie d'Officine
PHARMACIE JAUNAIT-HERMOUET;4 SQ DES MARRONNIERS;FRANCE;49170;ST MARTIN DU FOUILLOUX;02 41 39 54 55;Pharmacie d'Officine
PHARMACIE POITEVIN-ANGEBAULT;PROM de la Sarthe;FRANCE;49000;ECOUFLANT;02 41 43 44 22;Pharmacie d'Officine
PHARMACIE BERNARD - PILARD;4 R DE L ANJOU;FRANCE;49300;CHOLET;02 41 58 07 99;Pharmacie d'Officine
PHARMACIE BIGOT-FOUGEROUSE;28 R NATIONALE;FRANCE;49300;CHOLET;02 41 56 34 33;Pharmacie d'Officine
PHARMACIE LEBOEUF;R DE LA PETITE DOUVE;FRANCE;49260;LE COUDRAY MACOUARD;;Pharmacie d'Officine
PHARMACIE DE LIRE;CCAL DU CLOS BLANC;FRANCE;49530;OREE D ANJOU;;Pharmacie d'Officine
PHARMACIE LIMOUSIN-LUSSEAU;14 R NATIONALE;FRANCE;49740;LA ROMAGNE;02 41 70 32 72;Pharmacie d'Officine
PHARMACIE   BENDAVID;73 R DU COMMERCE;FRANCE;49450;SEVREMOINE;02 41 55 30 21;Pharmacie d'Officine
PHARMACIE SAINT CHRISTOPHE DU BOIS;1 R DU POITOU;FRANCE;49280;ST CHRISTOPHE DU BOIS;02 41 56 86 66;Pharmacie d'Officine
PHARMACIE DE L'HORLOGE;2 SQ DE LA PENTHIERE;FRANCE;49000;ANGERS;02 41 73 15 33;Pharmacie d'Officine
PHARMACIE DU CENTRE;5 PL VASCO DE GAMA;FRANCE;49800;TRELAZE;;Pharmacie d'Officine
PHARMACIE DES ACACIAS;30 AV MENDES FRANCE;FRANCE;49240;AVRILLE;02 41 34 25 20;Pharmacie d'Officine
SELARL PHARMACIE BEAUTE;R MICHEL SEURAT;FRANCE;49000;ANGERS;02 41 35 03 50;Pharmacie d'Officine
PHARMACIE MOJTABI;64 R DE MAUGES;FRANCE;49122;BEGROLLES EN MAUGES;02 41 63 16 56;Pharmacie d'Officine
PHARMACIE COUTELEAU;25 R JULIEN DAILLERE;FRANCE;49140;LOIRE AUTHION;02 41 45 15 00;Pharmacie d'Officine
PHARMACIE DESPREZ-DUTE;18 R DE L'HOMMEAU;FRANCE;49500;SEGRE EN ANJOU BLEU;;Pharmacie d'Officine
PHARMACIE MACE;2 AV DES PROMENIERS;FRANCE;49070;BEAUCOUZE;02 41 48 82 21;Pharmacie d'Officine
PHARMACIE ROUCHER-LENA;RTE DE SAUMUR;FRANCE;49700;DOUE EN ANJOU;02 41 59 93 36;Pharmacie d'Officine
PHARMACIE MOINARD;ZAC DU BOIS ARDENT;FRANCE;50000;ST LO;02 33 72 00 19;Pharmacie d'Officine
PHARMACIE DES TILLEULS;34 R ST MARTIN;FRANCE;50180;THEREVAL;02 33 05 60 33;Pharmacie d'Officine
PHARMACIE DU BOCAGE;2 PL DE GOUVILLE;FRANCE;50180;AGNEAUX;02 33 05 30 30;Pharmacie d'Officine
PHARMACIE DE L'ESTRAN;4 AV DES ANCIENS DE LA 2EME D.B.;FRANCE;50230;AGON COUTAINVILLE;02 33 47 08 11;Pharmacie d'Officine
PHARMACIE DU LITTRÉ;8 PL LITTRE;FRANCE;50300;AVRANCHES;02 33 79 06 30;Pharmacie d'Officine
PHARMACIE LEGRAS;11 PL LITTRE;FRANCE;50300;AVRANCHES;02 33 58 00 75;Pharmacie d'Officine
PHARMACIE LEBRET;R KENNEDY;FRANCE;50720;BARENTON;02 33 59 54 71;Pharmacie d'Officine
PHARMACIE DE BARFLEUR;49 R SAINT THOMAS BECKET;FRANCE;50760;BARFLEUR;02 33 54 04 36;Pharmacie d'Officine
PHARMACIE DE LA CÔTE DES ISLES;5 R DES HALLES;FRANCE;50270;BARNEVILLE CARTERET;02 33 53 86 17;Pharmacie d'Officine
PHARMACIE LE HAGUE DIKE;8 R DU MILLECENT;FRANCE;50440;LA HAGUE;02 33 52 77 30;Pharmacie d'Officine
PHARMACIE DE LA SEE;10 R DES PELERINS;FRANCE;50370;BRECEY;02 33 48 72 40;Pharmacie d'Officine
PHARMACIE PATIN;10 R DU GENERAL DE GAULLE;FRANCE;50290;BREHAL;02 33 51 88 96;Pharmacie d'Officine
PHARMACIE PORTIER - PIERRATTE;6 R PAUL PHILIPPE;FRANCE;50260;BRICQUEBEC EN COTENTIN;02 33 52 26 57;Pharmacie d'Officine
PHARMACIE DE BRIX;27 RTE DE SAINT JOUVIN;FRANCE;50700;BRIX;02 33 21 09 23;Pharmacie d'Officine
PHARMACIE LEROUGE;1 R JEAN FOLLAIN;FRANCE;50750;CANISY;02 33 56 61 47;Pharmacie d'Officine
PHARMACIE RAULT;16 R DU CHATEAU;FRANCE;50500;CARENTAN LES MARAIS;02 33 42 02 55;Pharmacie d'Officine
PHARMACIE LEPLONGEON - LEBAUDY;100 R HOLGATE;FRANCE;50500;CARENTAN LES MARAIS;02 33 42 29 50;Pharmacie d'Officine
PHARMACIE PERON;34 PL DE LA REPUBLIQUE;FRANCE;50500;CARENTAN LES MARAIS;02 33 42 11 55;Pharmacie d'Officine
LE BPC;31 PL DE LA REPUBLIQUE;FRANCE;50500;CARENTAN LES MARAIS;02 33 42 13 33;Pharmacie d'Officine
PHARMACIE LETOURNEUR;4 R PRINCIPALE;FRANCE;50510;CERENCES;02 33 51 95 34;Pharmacie d'Officine
PHARMACIE DE CERISY LA FORET;32 PL DU MARCHE;FRANCE;50680;CERISY LA FORET;02 33 56 10 11;Pharmacie d'Officine
PHARMACIE LAMARCHE;4 R DES JUIFS;FRANCE;50210;CERISY LA SALLE;02 33 46 85 38;Pharmacie d'Officine
PHARMACIE DE LA MARINE;7 R EMMANUEL LIAIS;FRANCE;50100;CHERBOURG EN COTENTIN;02 33 53 03 67;Pharmacie d'Officine
PHARMACIE DE LA BUCAILLE;13 R DE LA BUCAILLE;FRANCE;50100;CHERBOURG EN COTENTIN;02 33 53 02 38;Pharmacie d'Officine
PHARMACIE DE LA FAUCONNIERE;31 R DE LORRAINE;FRANCE;50100;CHERBOURG EN COTENTIN;02 33 20 08 65;Pharmacie d'Officine
SELAS PHARMACIE DUPAS-LEPETIT;49 R MARECHAL FOCH;FRANCE;50100;CHERBOURG EN COTENTIN;02 33 43 13 42;Pharmacie d'Officine
PHARMACIE SCHUMAN;43 BD SCHUMAN;FRANCE;50100;CHERBOURG EN COTENTIN;02 33 53 02 60;Pharmacie d'Officine
SELARL PHARMACIE DES PORTES;9 R DES PORTES;FRANCE;50100;CHERBOURG EN COTENTIN;02 33 53 05 51;Pharmacie d'Officine
PHARMACIE DU CENTRE;25 R Albert Mahieu;FRANCE;50100;CHERBOURG EN COTENTIN;02 33 53 12 86;Pharmacie d'Officine
SELARL PHARMACIE PASTEUR;73 R du Val de Saire;FRANCE;50100;CHERBOURG EN COTENTIN;02 33 20 41 31;Pharmacie d'Officine
SELARL PHARMA & CIE;29 AV DELAVILLE;FRANCE;50100;CHERBOURG EN COTENTIN;02 33 53 04 05;Pharmacie d'Officine
PHARMACIE DU VAL DE VIRE;2 R SAINT JEAN;FRANCE;50890;CONDE SUR VIRE;02 33 56 51 22;Pharmacie d'Officine
SELARL PHARMACIE RUCHE;48 AV DE LA REPUBLIQUE;FRANCE;50200;COUTANCES;02 33 45 18 76;Pharmacie d'Officine
PHARMACIE DU PARVIS;2 R GEOFFROY DE MONTBRAY;FRANCE;50200;COUTANCES;02 33 45 14 31;Pharmacie d'Officine
PHARMACIE CENTRALE;18 R TANCREDE;FRANCE;50200;COUTANCES;02 33 45 17 14;Pharmacie d'Officine
PHARMACIE DE CREANCES;132 R DU HAUT CHEMIN;FRANCE;50710;CREANCES;02 33 46 30 21;Pharmacie d'Officine
PHARMACIE LEFRANC - LEVEQUE;178 RTE DE COUTANCES;FRANCE;50350;DONVILLE LES BAINS;02 33 50 22 68;Pharmacie d'Officine
PHARMACIE POMME;56 RTE DE COUTANCES;FRANCE;50350;DONVILLE LES BAINS;02 33 50 08 15;Pharmacie d'Officine
PHARMACIE DE LA SELUNE;25 Grande Rue;FRANCE;50220;DUCEY LES CHERIS;02 33 48 51 48;Pharmacie d'Officine
PHARMACIE BLONDEL - LEMARECHAL;175 R DE LA PAIX;FRANCE;50120;CHERBOURG EN COTENTIN;02 33 93 86 82;Pharmacie d'Officine
PHARMACIE AUZOU;1 R DU GENERAL DE GAULLE;FRANCE;50120;CHERBOURG EN COTENTIN;02 33 03 48 05;Pharmacie d'Officine
PHARMACIE DE LA PAIX;48 R DE LA PAIX;FRANCE;50120;CHERBOURG EN COTENTIN;02 33 93 80 87;Pharmacie d'Officine
PHARMACIE LETESSIER - BIGOT;7 PL DU DOCTEUR BECK;FRANCE;50450;GAVRAY;02 33 91 02 33;Pharmacie d'Officine
PHARMACIE DU SENEQUET;R DU LITTORAL;FRANCE;50560;GOUVILLE SUR MER;02 33 47 85 67;Pharmacie d'Officine
PHARMACIE ST NICOLAS;R ST NICOLAS;FRANCE;50400;GRANVILLE;02 33 50 04 50;Pharmacie d'Officine
PHARMACIE LE SAINT;84 AV DU GENERAL LECLERC;FRANCE;50400;GRANVILLE;02 33 50 02 35;Pharmacie d'Officine
PHARMACIE DU CASINO;5 R GEORGES CLEMENCEAU;FRANCE;50400;GRANVILLE;02 33 50 00 89;Pharmacie d'Officine
SARL PHARMACIE MARIE-AMIOT;2 AV DU MARECHAL LECLERC;FRANCE;50400;GRANVILLE;02 33 50 01 10;Pharmacie d'Officine
GRANDE PHARMACIE 3000;2 R COURAYE;FRANCE;50400;GRANVILLE;02 33 50 00 80;Pharmacie d'Officine
PHARMACIE GERAULT;6 R DE LA CROIX AU BRETON;FRANCE;50450;HAMBYE;02 33 90 43 26;Pharmacie d'Officine
PHARMACIE ADAM - PIERRE;11 R DE PAIN D AVAINE;FRANCE;50540;ISIGNY LE BUAT;02 33 48 03 32;Pharmacie d'Officine
PHARMACIE DE JULLOUVILLE;11 AV MARECHAL LECLERC;FRANCE;50610;JULLOUVILLE;02 33 61 83 63;Pharmacie d'Officine
PHARMACIE DE L'ESPERANCE;5 R EUGENE DOLE;FRANCE;50520;JUVIGNY LES VALLEES;02 33 59 07 21;Pharmacie d'Officine
PHARMACIE DU COTENTIN;;FRANCE;50470;CHERBOURG EN COTENTIN;02 33 20 49 87;Pharmacie d'Officine
PHARMACIE MONTMARTRE;10 R SAINT EXUPERY;FRANCE;50470;CHERBOURG EN COTENTIN;02 33 44 10 99;Pharmacie d'Officine
PHARMACIE DU MARCHE;2 R EMILE POIRIER;FRANCE;50250;LA HAYE;02 33 46 04 34;Pharmacie d'Officine
PHARMACIE V X L;55 PL CHARLES DE GAULLE;FRANCE;50250;LA HAYE;02 33 46 04 32;Pharmacie d'Officine
PHARMACIE GENDRIN;30 R DU 30 JUILLET;FRANCE;50320;LA HAYE PESNEL;02 33 61 50 09;Pharmacie d'Officine
PHARMACIE DES CAPS;5 R des Bouvreuils;FRANCE;50340;LES PIEUX;02 33 52 44 16;Pharmacie d'Officine
PHARMACIE COUETOUX DU TERTRE;23 R LOUIS BEUVE;FRANCE;50430;LESSAY;02 33 46 41 21;Pharmacie d'Officine
PHARMACIE MASSIN-BATRANCOURT;3 R GUILLAUME MOREL;FRANCE;50640;LE TEILLEUL;02 33 59 40 03;Pharmacie d'Officine
SELARL PHARMACIE LINGREVILLE;32 PL DU MARCHE;FRANCE;50660;LINGREVILLE;02 33 47 59 24;Pharmacie d'Officine
PHARMACIE DES GREVES;RTE DE GRANVILLE;FRANCE;50300;MARCEY LES GREVES;02 33 68 30 95;Pharmacie d'Officine
PHARMACIE SEGALA;5 PL DE WESPORT;FRANCE;50570;MARIGNY LE LOZON;02 33 55 15 77;Pharmacie d'Officine
PHARMACIE ESNOL;20 R MAURICE BRISSET;FRANCE;50690;MARTINVAST;02 33 52 13 79;Pharmacie d'Officine
PHARMACIE MATEOS;31 PL ALBERT PELERIN;FRANCE;50310;MONTEBOURG;02 33 41 22 21;Pharmacie d'Officine
PHARMACIE LE GARCON;3 R DU CLOS   5F;FRANCE;50590;MONTMARTIN SUR MER;02 33 47 63 45;Pharmacie d'Officine
SELARL PHARMACIE DE LA CANCE;39 GRANDE RUE;FRANCE;50140;MORTAIN BOCAGE;02 33 59 00 20;Pharmacie d'Officine
PHARMACIE DU MONT ROBIN;19 AV DU GAL BRADLEY;FRANCE;50410;PERCY EN NORMANDIE;02 33 61 21 31;Pharmacie d'Officine
PHARMACIE DELAUNOY;103 R ROGER SALENGRO;FRANCE;50130;CHERBOURG EN COTENTIN;02 33 53 57 73;Pharmacie d'Officine
PHARMACIE DES FOURCHES;10 R DES FOURCHES;FRANCE;50130;CHERBOURG EN COTENTIN;02 33 93 88 11;Pharmacie d'Officine
PHARMACIE PITT - LAUNAY;12 R ROGER SALENGRO;FRANCE;50130;CHERBOURG EN COTENTIN;02 33 53 27 15;Pharmacie d'Officine
PHARMACIE DES PROVINCES;AV DE NORMANDIE;FRANCE;50130;CHERBOURG EN COTENTIN;02 33 10 02 50;Pharmacie d'Officine
PHARMACIE PRISIAISE;2 PL du Général Leclerc;FRANCE;50190;PERIERS;02 33 76 58 58;Pharmacie d'Officine
SELARL PHARMACIE DE LA DOUVE;13 R DE LA MARNE;FRANCE;50360;PICAUVILLE;02 33 41 04 92;Pharmacie d'Officine
PHARMACIE DES BORDS DE VIRE;6 R DES JUIFS;FRANCE;50880;PONT HEBERT;02 33 56 47 95;Pharmacie d'Officine
PHARMACIE FILLAULT - LEDUC;44 R COUESNON;FRANCE;50170;PONTORSON;02 33 60 00 38;Pharmacie d'Officine
PHARMACIE DECHANCE PONT D'ORSON;5 PL DE L HOTEL DE VILLE;FRANCE;50170;PONTORSON;02 33 60 00 36;Pharmacie d'Officine
SELARL PHARMACIE DU HAVRE;50 R PHILIPPE LEBEL;FRANCE;50580;PORTBAIL;02 33 87 68 80;Pharmacie d'Officine
SELARL PHARMACIE LEVOS;118 R ROGER GLINEL;FRANCE;50460;CHERBOURG EN COTENTIN;02 33 03 57 10;Pharmacie d'Officine
SELARL PHARMACIE DU VAUPREUX;PL GEORGES CLEMENCEAU;FRANCE;50630;QUETTEHOU;02 33 54 11 39;Pharmacie d'Officine
PHARMACIE LEFRANC;17 R DU MONT SAINT MICHEL;FRANCE;50660;QUETTREVILLE SUR SIENNE;02 33 07 05 38;Pharmacie d'Officine
PHARMACIE CANDON-WALA;15 R DE LA LIBERTE;FRANCE;50210;RONCEY;02 33 46 92 77;Pharmacie d'Officine
PHARMACIE DE L'ELLE;1 R DE LA LIBERATION;FRANCE;50680;ST CLAIR SUR L ELLE;02 33 05 89 37;Pharmacie d'Officine
PHARMACIE DE ST FROMOND;LD LE PONT;FRANCE;50620;ST FROMOND;02 33 56 82 12;Pharmacie d'Officine
PHARMACIE KARAM;LD LA RIVIERE;FRANCE;50600;GRANDPARIGNY;02 33 49 11 62;Pharmacie d'Officine
PHARMACIE DU CENTRE;17 AV du Maréchal Leclerc;FRANCE;50600;ST HILAIRE DU HARCOUET;02 33 49 10 54;Pharmacie d'Officine
PHARMACIE SAINT-MICHEL;12 PL Saint-Michel;FRANCE;50600;ST HILAIRE DU HARCOUET;02 33 49 17 69;Pharmacie d'Officine
PHARMACIE DES ESTUAIRES;CCAL SUPER U BOUTIQUE N?2;FRANCE;50240;ST JAMES;02 33 48 33 66;Pharmacie d'Officine
SELARL TACHE - CHIABRERO;2 AV DU GENERAL DE GAULLE;FRANCE;50240;ST JAMES;02 33 48 33 55;Pharmacie d'Officine
PHARMACIE DE ST JEAN DE DAYE;R DE LA LIBERATION;FRANCE;50620;ST JEAN DE DAYE;02 33 56 80 25;Pharmacie d'Officine
PHARMACIE BOUILLON;LE BOURG;FRANCE;50810;ST JEAN D ELLE;02 33 55 60 98;Pharmacie d'Officine
SELARL PHARMACIE PASCAL LAPORTE;5 R HAVIN;FRANCE;50000;ST LO;02 33 57 04 45;Pharmacie d'Officine
SELARL PHARMACIE DE LA DOLLEE;136 MTE DU BOIS ANDRE;FRANCE;50000;ST LO;02 33 57 07 20;Pharmacie d'Officine
PHARMACIE LE POULTIER;8 R des Bourreliers;FRANCE;50730;ST HILAIRE DU HARCOUET;02 33 49 17 26;Pharmacie d'Officine
PHARMACIE DES M;11 BD DU LUXEMBOURG;FRANCE;50300;AVRANCHES;02 33 68 32 55;Pharmacie d'Officine
SELAS  PHARMACIE DE L'EGLISE;13 R Général Koenig;FRANCE;50480;STE MERE EGLISE;02 33 41 30 07;Pharmacie d'Officine
PHARMACIE DE SAINT PAIR;70 AV JOZEAU MARIGNE;FRANCE;50380;ST PAIR SUR MER;02 33 50 06 43;Pharmacie d'Officine
PHARMACIE LEQUERTIER-BONNAL;1 R DU GENERAL DE GAULLE;FRANCE;50330;ST PIERRE EGLISE;02 33 54 31 27;Pharmacie d'Officine
PHARMACIE ROUSSEAU;GRANDE RUE;FRANCE;50670;ST POIS;02 33 59 80 24;Pharmacie d'Officine
PHARMACIE SAINT SAUVEURAISE;1 R DU GENERAL BRADLEY;FRANCE;50490;ST SAUVEUR LENDELIN;02 33 07 60 39;Pharmacie d'Officine
SELARL PHARMACIE VAUBAN;7 R DE CHOISY;FRANCE;50550;ST VAAST LA HOUGUE;02 33 54 42 55;Pharmacie d'Officine
PHARMACIE DE LA BAIE;81 GRANDE RUE;FRANCE;50530;SARTILLY BAIE BOCAGE;02 33 48 81 41;Pharmacie d'Officine
PHARMACIE PHARM & PRICE;18 PL CHARLES DE GAULLE;FRANCE;50150;SOURDEVAL;02 33 59 60 21;Pharmacie d'Officine
PHARMACIE DELARUE - MITTAUX;66 R Saint-Pierre et Miquelon;FRANCE;50420;TESSY BOCAGE;02 33 56 30 07;Pharmacie d'Officine
PHARMACIE DU CHATEAU;5 R Havin;FRANCE;50160;TORIGNY LES VILLES;02 33 56 70 68;Pharmacie d'Officine
SELARL PHARMACIE DE LA PLACE;40 R DU GENERAL DE GAULLE;FRANCE;50110;CHERBOURG EN COTENTIN;02 33 22 01 11;Pharmacie d'Officine
PHARMACIE DES MIELLES;71 R DU GENERAL LECLERC;FRANCE;50110;CHERBOURG EN COTENTIN;02 33 44 13 79;Pharmacie d'Officine
PHARMACIE DES FLAMANDS;9 R DU 8 MAI;FRANCE;50110;CHERBOURG EN COTENTIN;02 33 22 27 83;Pharmacie d'Officine
PHARMACIE VASSELIN;1 R DU GRAND PRE;FRANCE;50110;CHERBOURG EN COTENTIN;02 33 22 41 99;Pharmacie d'Officine
PHARMACIE DE L'OCTROI;15 R DU GENERAL LECLERC;FRANCE;50110;CHERBOURG EN COTENTIN;02 33 23 66 80;Pharmacie d'Officine
PHARMACIE MOUCHEL - GENOOUX-LUBAIN;;FRANCE;50110;CHERBOURG EN COTENTIN;02 33 22 37 40;Pharmacie d'Officine
PHARMACIE TRUONG;167 R SAINT LAURENT;FRANCE;50460;LA HAGUE;02 33 03 93 07;Pharmacie d'Officine
SELARL HTM;19 R DE L EGLISE;FRANCE;50700;VALOGNES;02 33 40 02 33;Pharmacie d'Officine
PHARMACIE LETAROUILLY;1 AV DU QUESNAY;FRANCE;50700;VALOGNES;02 33 21 69 21;Pharmacie d'Officine
PHARMACIE LE BRIS - GOUDAL;13 R DES RELIGIEUSES;FRANCE;50700;VALOGNES;02 33 40 05 98;Pharmacie d'Officine
PHARMACIE GUILLEMET - LAMOUREUX;1 PL de la République;FRANCE;50800;VILLEDIEU LES POELES ROUFF;02 33 61 00 13;Pharmacie d'Officine
PHARMACIE RIGAULEAU-LECCIA;20 PL DE LA REPUBLIQUE;FRANCE;50800;VILLEDIEU LES POELES ROUFF;02 33 61 00 72;Pharmacie d'Officine
PHARMACIE HARDEL;4 R GAMBETTA;FRANCE;50800;VILLEDIEU LES POELES ROUFF;02 33 61 00 51;Pharmacie d'Officine
PHARMACIE DE VIRANDEVILLE LEROUX;56 LE BOURG;FRANCE;50690;VIRANDEVILLE;02 33 04 25 10;Pharmacie d'Officine
PHARMACIE DE LA PALIERE;PL EDMOND PIEDAGNEL;FRANCE;50180;AGNEAUX;02 33 05 26 56;Pharmacie d'Officine
PHARMACIE CENTRALE;47 R LECAMPION;FRANCE;50400;GRANVILLE;02 33 50 00 76;Pharmacie d'Officine
PHARMACIE DU VAL SAINT JEAN;RTE DE TORIGNI;FRANCE;50000;ST LO;02 33 57 22 27;Pharmacie d'Officine
PHARMACIE DU CHAMPS DE MARS;4 R DU DR LETURC;FRANCE;50000;ST LO;02 33 57 01 89;Pharmacie d'Officine
PHARMACIE MERCIER;7 PL GENERAL DE GAULLE;FRANCE;50000;ST LO;02 33 57 01 88;Pharmacie d'Officine
PHARMACIE DES REMPARTS;RPT DU 6 JUIN;FRANCE;50000;ST LO;02 33 05 15 31;Pharmacie d'Officine
PHARMACIE DU NEUFBOURG;96 R DE NEUFBOURG;FRANCE;50000;ST LO;02 33 57 76 76;Pharmacie d'Officine
PHARMACIE ROBBE;10 R AMIRAL TOURVILLE;FRANCE;50230;AGON COUTAINVILLE;02 33 47 05 11;Pharmacie d'Officine
PHARMACIE DES COUPLETS;48 R DU RIDERET;FRANCE;50120;CHERBOURG EN COTENTIN;02 33 93 22 06;Pharmacie d'Officine
PHARMACIE DE FLAMANVILLE;62 RTE de Dielette;FRANCE;50340;FLAMANVILLE;02 33 52 99 12;Pharmacie d'Officine
PHARMACIE DESERT;35 R DES IFS;FRANCE;50750;BOURGVALLEES;02 33 55 70 75;Pharmacie d'Officine
PHARMACIE HAMEAU;25 PL DES LAURISIENS;FRANCE;50570;REMILLY LES MARAIS;02 33 55 03 25;Pharmacie d'Officine
PHARMACIE PELLET-BARTHELEMY-RENOUF;4 R BARBEY D AUREVILLY;FRANCE;50390;ST SAUVEUR LE VICOMTE;02 33 41 77 10;Pharmacie d'Officine
PHARMACIE HOLAT;RTE DE ST ANDRE DE BOHON;FRANCE;50500;TERRE ET MARAIS;02 33 42 02 16;Pharmacie d'Officine
PHARMACIE SAUVAGE-GRANIER;PL DE LA MAIRIE;FRANCE;50320;ST JEAN DES CHAMPS;02 33 51 34 16;Pharmacie d'Officine
PHARMACIE VICQ;1720 AV DES MATIGNON;FRANCE;50400;GRANVILLE;02 33 61 73 24;Pharmacie d'Officine
PHARMACIE LEVEE;R JACQUES PREVERT;FRANCE;50120;CHERBOURG EN COTENTIN;02 33 08 10 97;Pharmacie d'Officine
PHARMACIE DU BECQUET;2 RTE de Denneville;FRANCE;50110;DIGOSVILLE;02 33 88 16 80;Pharmacie d'Officine
PHARMACIE DU MAUPAS;AV DE BREMERHAVEN;FRANCE;50100;CHERBOURG EN COTENTIN;02 33 44 52 50;Pharmacie d'Officine
PHARMACIE TRAVERT;98 AV des Prairies;FRANCE;50110;CHERBOURG EN COTENTIN;02 33 20 58 40;Pharmacie d'Officine
PHARMACIE DU PONT DE SOULLES;50 R DU PONT DE SOULLES;FRANCE;50200;COUTANCES;02 33 19 15 50;Pharmacie d'Officine
PHARMACIE DU VAL DE SAIRE;2 R DU 8 MAI 1945;FRANCE;50330;ST PIERRE EGLISE;02 33 54 30 15;Pharmacie d'Officine
PHARMACIE ALLAIN;11 R EISENHOWER;FRANCE;50290;BREHAL;02 33 90 91 16;Pharmacie d'Officine
PHARMACIE LE GUEN;AV DES SYCOMORES;FRANCE;50000;ST LO;02 33 56 68 70;Pharmacie d'Officine
SELARL PHARMACIE BINET V;1 R CLAUDE CHAPPE;FRANCE;50850;GER;02 33 69 40 80;Pharmacie d'Officine
PHARMACIE AUBRIL;41 R DE LA DIVISION LECLERC;FRANCE;50300;AVRANCHES;02 33 58 15 04;Pharmacie d'Officine
SELARL PHARMACIE PRIEUR-JACQUOT;11 PL DU GENERAL DE GAULLE;FRANCE;51530;ST MARTIN D ABLOIS;03 26 59 93 30;Pharmacie d'Officine
SELARL PHARMACIE CHARLES;5 R DE CHALONS;FRANCE;51260;ANGLURE;03 26 42 70 90;Pharmacie d'Officine
PHARMACIE RONDEAU - DIDIER;7 PL LEON BOURGEOIS;FRANCE;51190;AVIZE;03 26 57 54 64;Pharmacie d'Officine
SELARL PHARMACIE AGEENNE;31 BD CHARLES DE GAULLE;FRANCE;51160;AY CHAMPAGNE;03 26 55 20 47;Pharmacie d'Officine
PHARMACIE DEREGNAUCOURT-ROUSSEAU;10 R JULES BLONDEAU;FRANCE;51160;AY CHAMPAGNE;03 26 55 43 01;Pharmacie d'Officine
SELARL PHARMACIE DE BAZANCOURT;28 R Jean Jaurès;FRANCE;51110;BAZANCOURT;03 26 03 31 19;Pharmacie d'Officine
PHARMACIE BIARD - BEREHOUC;2 PL DU 8 MAI 1945;FRANCE;51490;BETHENIVILLE;03 26 03 76 54;Pharmacie d'Officine
SELARL PHARMACIE LEBOEUF;2 R CAMILLE GUERIN;FRANCE;51450;BETHENY;03 26 07 05 04;Pharmacie d'Officine
SELARL PHARMACIE DU CENTRE DE BETHENY;14 PL DES FLEURS;FRANCE;51450;BETHENY;03 26 07 20 64;Pharmacie d'Officine
SELARL PHARMACIE DAMOISELLES;2 ALL DES FRERES MORANE;FRANCE;51450;BETHENY;03 26 07 23 89;Pharmacie d'Officine
PHARMACIE LEBEL;18 RTE d'Ambonnay;FRANCE;51150;BOUZY;03 26 57 07 23;Pharmacie d'Officine
SELARL PHARMACIE DE CERNAY LES REIMS;22 R CHARLES DE GAULLE;FRANCE;51420;CERNAY LES REIMS;03 26 07 13 10;Pharmacie d'Officine
PHARMACIE DES ALLIES;185 AV DES ALLIES;FRANCE;51000;CHALONS EN CHAMPAGNE;03 26 64 15 63;Pharmacie d'Officine
SELARL TIVOLLIER ET GOBILLOT;8 AV BEETHOVEN;FRANCE;51000;CHALONS EN CHAMPAGNE;03 26 64 02 57;Pharmacie d'Officine
PHARMACIE BACLET - DUBOIS;1 R DE CANCALE;FRANCE;51000;CHALONS EN CHAMPAGNE;;Pharmacie d'Officine
SELAS PHARMACIE SCHMIT;30 R EMILE SCHMIT;FRANCE;51000;CHALONS EN CHAMPAGNE;03 26 68 30 42;Pharmacie d'Officine
PHARMACIE GOUJARD HUBERT;33 R DU FAUBOURG ST ANTOINE;FRANCE;51000;CHALONS EN CHAMPAGNE;03 26 68 17 44;Pharmacie d'Officine
SELARL PHARMACIE MACHEREZ;R DU DOCTEUR FRAGNE;FRANCE;51000;CHALONS EN CHAMPAGNE;03 26 68 16 49;Pharmacie d'Officine
PHARMACIE MARSAN-DE COSTER;R GEORGES BARBIER;FRANCE;51000;CHALONS EN CHAMPAGNE;03 26 68 27 37;Pharmacie d'Officine
PHARMACIE DECELLE;92 R JEAN JAURES;FRANCE;51000;CHALONS EN CHAMPAGNE;03 26 68 21 56;Pharmacie d'Officine
