name;address;country;cp;ville;phone;description
PHARMACIE DES HALLES;22 R DES HALLES;FRANCE;85000;LA ROCHE SUR YON;02 51 37 10 44;Pharmacie d'Officine
PHARMACIE DE LA POSTE;10 R GEORGES CLEMENCEAU;FRANCE;85000;LA ROCHE SUR YON;02 51 62 23 20;Pharmacie d'Officine
PHARMACIE AQUITAINE;65 AV D'AQUITAINE;FRANCE;85100;LES SABLES D OLONNE;02 51 32 04 79;Pharmacie d'Officine
PHARMACIE DES PRESIDENTS;61 AV ARISTIDE BRIAND;FRANCE;85100;LES SABLES D OLONNE;02 51 95 21 93;Pharmacie d'Officine
PHARMACIE CENTRALE;9 PL DU POILU DE FRANCE;FRANCE;85100;LES SABLES D OLONNE;02 51 95 12 66;Pharmacie d'Officine
PHARMACIE RIOLI;61 R du Lieutenant Anger;FRANCE;85100;LES SABLES D OLONNE;02 51 32 04 29;Pharmacie d'Officine
CASTELNAU;46 BD CASTELNAU;FRANCE;85100;LES SABLES D OLONNE;02 51 32 02 92;Pharmacie d'Officine
PHARMACIE DE LA GARE;34 AV Georges Pompidou;FRANCE;85100;LES SABLES D OLONNE;02 51 95 56 23;Pharmacie d'Officine
PHARMACIE CHANTEGUET-LIBOTTE;1 R JEAN MOULIN;FRANCE;85100;LES SABLES D OLONNE;02 51 32 04 67;Pharmacie d'Officine
PHARMACIE DES SALINES;16 AV DU GENERAL DE GAULLE;FRANCE;85100;LES SABLES D OLONNE;02 51 32 02 72;Pharmacie d'Officine
PHARMACIE MERCIER;1 R NATIONALE;FRANCE;85100;LES SABLES D OLONNE;02 51 32 04 76;Pharmacie d'Officine
PHARMACIE OLONA;41 R JOSEPH BENATIER;FRANCE;85100;LES SABLES D OLONNE;02 51 21 13 43;Pharmacie d'Officine
PHARMACIE DU REMBLAI;54 PROM GEORGES CLEMENCEAU;FRANCE;85100;LES SABLES D OLONNE;02 51 32 06 81;Pharmacie d'Officine
PHARMACIE RICHARDEAU-BOISSEAUX;16 PL DE L EGLISE;FRANCE;85670;ST CHRISTOPHE DU LIGNERON;02 51 68 35 77;Pharmacie d'Officine
PHARMACIE HURLUPE;2 R KAOLIN;FRANCE;85170;ST DENIS LA CHEVASSE;02 51 41 81 44;Pharmacie d'Officine
PHARMACIE CHATEIGNER;14 R DU MARCHE;FRANCE;85310;RIVES DE L YON;02 51 46 74 74;Pharmacie d'Officine
ESPACE SANTE DU BOCAGE;AV DE LA METAIRIE;FRANCE;85250;ST FULGENT;02 51 42 60 17;Pharmacie d'Officine
PHARMACIE DES MAINES;27 R DURIVUM;FRANCE;85600;MONTAIGU VENDEE;02 51 42 03 74;Pharmacie d'Officine
PHARMACIE VERHAEGHE;80 R DU VILLEBON;FRANCE;85230;ST GERVAIS;02 51 68 73 11;Pharmacie d'Officine
PHARMACIE  SEMELIN;5 QU RIVIERE;FRANCE;85800;ST GILLES CROIX DE VIE;02 51 55 19 52;Pharmacie d'Officine
LA GRANDE PHARMACIE;57 R DU GENERAL DE GAULLE;FRANCE;85800;ST GILLES CROIX DE VIE;02 51 55 01 05;Pharmacie d'Officine
PHARMACIE BURGAUD - TAFZA;43 R AMBROISE PARE;FRANCE;85800;ST GILLES CROIX DE VIE;02 51 55 91 12;Pharmacie d'Officine
PHARMACIE DU MARCHE AUX HERBES;1 R DE LA DRIE;FRANCE;85800;ST GILLES CROIX DE VIE;02 51 55 10 55;Pharmacie d'Officine
PHARMACIE NAULET;2 PL DE LA GARE ROUTIERE;FRANCE;85210;STE HERMINE;02 51 27 36 63;Pharmacie d'Officine
PHARMACIE DE ST HERMAND;21 RTE DE LA ROCHELLE;FRANCE;85210;STE HERMINE;02 51 32 85 51;Pharmacie d'Officine
PHARMACIE DES JARDINS;13 R des Jardins;FRANCE;85600;MONTAIGU VENDEE;02 51 94 08 36;Pharmacie d'Officine
PHARMACIE GIRARD - TERRIEN;29 R DU PRIEURE;FRANCE;85270;ST HILAIRE DE RIEZ;02 51 54 30 38;Pharmacie d'Officine
PHARMACIE LE JOUBIOUX;33 R Léon Bienvenu;FRANCE;85240;ST HILAIRE DES LOGES;02 51 52 10 22;Pharmacie d'Officine
PHARMACIE CHARNEAU;65 AV DE LA MER;FRANCE;85160;ST JEAN DE MONTS;02 51 58 02 07;Pharmacie d'Officine
PHARMACIE ATLANTIQUE;RTE DE CHALLANS;FRANCE;85160;ST JEAN DE MONTS;;Pharmacie d'Officine
PHARMACIE CADUCEE;46 R DU GENERAL DE GAULLE;FRANCE;85160;ST JEAN DE MONTS;02 51 58 17 15;Pharmacie d'Officine
PHARMACIE LES PENSEES;33 R DU CALVAIRE;FRANCE;85290;ST LAURENT SUR SEVRE;02 51 67 89 38;Pharmacie d'Officine
PHARMACIE RAVON;206 R SAINTE AGATHE;FRANCE;85140;ST MARTIN DES NOYERS;02 51 07 83 80;Pharmacie d'Officine
PHARMACIE PERIDY-GABARD;25 AV DES MONTS;FRANCE;85700;ST MESMIN;02 51 91 97 58;Pharmacie d'Officine
PHARMACIE MARCHAND SANDRINE;PL REVERSEAU;FRANCE;85580;ST MICHEL EN L HERM;02 51 30 20 19;Pharmacie d'Officine
PHARMACIE DES GLYCINES;2 R DES ACACIAS;FRANCE;85660;ST PHILBERT DE BOUAINE;02 51 41 92 33;Pharmacie d'Officine
PHARMACIE DES THERMES;2 rue du Cèdre;FRANCE;85120;ST PIERRE DU CHEMIN;02 51 51 77 05;Pharmacie d'Officine
PHARMACIE DAHERON;5 PL JEAN YOLE;FRANCE;85300;SOULLANS;02 51 68 01 40;Pharmacie d'Officine
PHARMACIE DE TALMONT;86 AV DES SABLES;FRANCE;85440;TALMONT ST HILAIRE;02 51 90 63 63;Pharmacie d'Officine
PHARMACIE BROSSET - LABAT-CAMY;1 R NATIONALE;FRANCE;85440;TALMONT ST HILAIRE;02 51 90 62 70;Pharmacie d'Officine
PHARMACIE FAUVIOT;2 R DE L HOTEL DE VILLE;FRANCE;85360;LA TRANCHE SUR MER;02 51 30 47 51;Pharmacie d'Officine
PHARMACIE MARCHAND P.;RTE DES SABLES;FRANCE;85360;LA TRANCHE SUR MER;02 51 30 38 98;Pharmacie d'Officine
PHARMACIE DES TROIS PROVINCES;16 R FERDINAND JAUFFRINEAU;FRANCE;85600;TREIZE SEPTIERS;02 51 41 71 48;Pharmacie d'Officine
PHARMACIE DE VENANSAULT;35 R PIERRE-NICOLAS LOUE;FRANCE;85190;VENANSAULT;;Pharmacie d'Officine
PHARMACIE GUITTON;3 R DES ECOLES;FRANCE;85130;CHANVERRIE;02 51 65 92 21;Pharmacie d'Officine
PHARMACIE MENDES;45 R GEORGES CLEMENCEAU;FRANCE;85770;VIX;02 51 00 60 33;Pharmacie d'Officine
PHARMACIE MAUFFREY;PL DU CORPS DE GARDE;FRANCE;85120;VOUVANT;02 51 00 80 15;Pharmacie d'Officine
PHARMACIE D'AUBIGNY;59 GRANDE RUE;FRANCE;85430;AUBIGNY LES CLOUZEAUX;02 51 98 70 38;Pharmacie d'Officine
PHARMACIE PAVAGEAU;2 R DU PAYS DE MONTS;FRANCE;85230;BOUIN;02 51 68 74 17;Pharmacie d'Officine
PHARMACIE DU CLOCHER;10 R DU CLOCHER;FRANCE;85470;BRETIGNOLLES SUR MER;02 51 90 16 78;Pharmacie d'Officine
PHARMACIE SAVARIS;2 R DE SAUMUR;FRANCE;85500;LES HERBIERS;02 51 91 00 55;Pharmacie d'Officine
PHARMACIE GRAN;1 PL DES DROITS DE L'HOMME;FRANCE;85500;LES HERBIERS;;Pharmacie d'Officine
GRANDE PHARMACIE DES COLLINES;AV DE LA MAINE;FRANCE;85500;LES HERBIERS;02 51 91 02 94;Pharmacie d'Officine
PHARMACIE DE L'HERMENAULT;18 R GRANDE RUE;FRANCE;85570;L HERMENAULT;02 51 00 11 06;Pharmacie d'Officine
PHARMACIE DU BOCAGE;11 R DU BOCAGE;FRANCE;85700;MONTOURNAIS;02 51 57 92 30;Pharmacie d'Officine
PHARMACIE BUTTAVAND;PL DE LA ROSERAIE;FRANCE;85290;MORTAGNE SUR SEVRE;02 51 65 10 15;Pharmacie d'Officine
PHARMACIE ATTICUS;7 PL DE LA LIBERTE;FRANCE;85300;SALLERTAINE;02 51 93 01 40;Pharmacie d'Officine
PHARMACIE CHOGNOT;12 R DE L YSER;FRANCE;85270;ST HILAIRE DE RIEZ;02 51 54 32 71;Pharmacie d'Officine
PHARMACIE OUVRARD;1 R LOUIS MARCHEGAY;FRANCE;85110;ST GERMAIN DE PRINCAY;02 51 40 40 50;Pharmacie d'Officine
PHARMACIE MINOZA-GENTIL;26 R NATIONALE;FRANCE;85140;ESSARTS EN BOCAGE;02 51 66 00 99;Pharmacie d'Officine
PHARMACIE BAIXES;R DE LA LOUVETIERE;FRANCE;85150;STE FLAIVE DES LOUPS;02 51 34 00 16;Pharmacie d'Officine
PHARMACIE DUPIN;7 PL DE L EGLISE;FRANCE;85110;STE CECILE;02 51 40 20 97;Pharmacie d'Officine
PHARMACIE GENEVOIS - AUGER;140 R NATIONALE;FRANCE;85280;LA FERRIERE;02 51 40 60 22;Pharmacie d'Officine
PHARMACIE DER KHATCHADOURIAN;22 R DE BEAUREGARD;FRANCE;85120;LA CHATAIGNERAIE;02 51 52 78 29;Pharmacie d'Officine
PHARMACIE HERBRETEAU;16 R DU 11 NOVEMBRE;FRANCE;85500;BEAUREPAIRE;02 51 67 37 98;Pharmacie d'Officine
PHARMACIE DU VAL D'ORNAY;R DES PLATANES;FRANCE;85000;LA ROCHE SUR YON;02 51 36 24 30;Pharmacie d'Officine
PHARMACIE SAINT JULIEN;5 PL Simone Veil;FRANCE;85150;ST JULIEN DES LANDES;02 51 46 62 36;Pharmacie d'Officine
PHARMACIE OCEANE;15 AV COTE DE LUMIERE;FRANCE;85460;LA FAUTE SUR MER;02 51 97 08 08;Pharmacie d'Officine
PHARMACIE MAURICE-BELOEIL;10 R MARIE LEMONNIER;FRANCE;85330;NOIRMOUTIER EN L ILE;02 51 39 23 55;Pharmacie d'Officine
PHARMACIE  SEGUIN;1 PL DU MARCHE;FRANCE;85630;BARBATRE;02 51 39 38 48;Pharmacie d'Officine
PHARMACIE LOCTEAU-OUVRARD;3 PL DES ANCIENS COMBATTANTS;FRANCE;85670;ST ETIENNE DU BOIS;02 51 34 51 81;Pharmacie d'Officine
PHARMACIE DU TERRE FORT;29 AV DU TERRE FORT;FRANCE;85270;ST HILAIRE DE RIEZ;02 51 54 11 63;Pharmacie d'Officine
PHARMACIE DE LA PIRONNIERE;84 R DE LA REPUBLIQUE;FRANCE;85180;LES SABLES D OLONNE;02 51 21 06 46;Pharmacie d'Officine
PHARMACIE ROBERT;58 BD LE CORBUSIER;FRANCE;85000;LA ROCHE SUR YON;02 51 62 46 96;Pharmacie d'Officine
PHARMACIE POINCELET - BOCHER;31 R DU STADE;FRANCE;85130;CHANVERRIE;02 51 65 94 05;Pharmacie d'Officine
PHARMACIE FILLOUX;AV DES CHAUVIERES;FRANCE;85500;LES HERBIERS;02 51 66 85 00;Pharmacie d'Officine
PHARMACIE SAUPIN;PTE DU LITTORAL;FRANCE;85190;AIZENAY;02 51 34 73 73;Pharmacie d'Officine
PHARMACIE GABORIAU-THOUZEAU;28 R AMIRAL DUCHAFAULT;FRANCE;85600;MONTAIGU VENDEE;02 51 41 53 24;Pharmacie d'Officine
PHARMACIE HUBERT-PAUVERT;106 R Paul Poiroux;FRANCE;85340;LES SABLES D OLONNE;02 51 32 85 51;Pharmacie d'Officine
PHARMACIE DELPORTE;21 R DE LA GRENOUILLERE;FRANCE;85430;AUBIGNY LES CLOUZEAUX;02 51 40 34 49;Pharmacie d'Officine
PHARMACIE PACAUD-HUGE;;FRANCE;85340;LES SABLES D OLONNE;02 51 32 87 36;Pharmacie d'Officine
PHARMACIE BAUDET;2 R FRANCOIS NICOLAS;FRANCE;85500;CHANVERRIE;02 51 67 54 58;Pharmacie d'Officine
PHARMACIE GOUIN;R DU MARECHAL DE LATTRE DE TA;FRANCE;85340;L ILE D OLONNE;02 51 33 18 20;Pharmacie d'Officine
PHARMACIE DE BENET;39 R DE LA COMBE;FRANCE;85490;BENET;02 51 00 93 10;Pharmacie d'Officine
PHARMACIE DENECHERE;3 R DU GABERNEAU;FRANCE;85130;TIFFAUGES;02 51 65 74 32;Pharmacie d'Officine
PHARMACIE ROBIN;R DE LA MAIRIE;FRANCE;85440;GROSBREUIL;02 51 22 64 27;Pharmacie d'Officine
PHARMACIE AVIGNON;260 GRAND RUE DE CHATEAUNEUF;FRANCE;86100;CHATELLERAULT;05 49 21 13 41;Pharmacie d'Officine
PHARMACIE   PRADOUX;3 AV DES TROIS FONTAINES;FRANCE;86190;LATILLE;05 49 51 88 21;Pharmacie d'Officine
PHARMACIE NOUVELLE;14 PL DES ALISIERS;FRANCE;86550;MIGNALOUX BEAUVOIR;05 49 88 88 89;Pharmacie d'Officine
PHARMACIE CHEVALIER - EMAURÉ;9 PL DE LA REPUBLIQUE;FRANCE;86110;MIREBEAU;05 49 50 40 10;Pharmacie d'Officine
PHARMACIE MESSEDI;57 BD ANATOLE FRANCE;FRANCE;86000;POITIERS;05 49 41 22 38;Pharmacie d'Officine
PHARMACIE DE LA PIERRE LEVEE;233 R FAUBOURG DU PONT NEUF;FRANCE;86000;POITIERS;05 49 44 06 52;Pharmacie d'Officine
PHARMACIE GRENON - GELIN;85 RTE DE LIGUGE;FRANCE;86280;ST BENOIT;05 49 57 20 61;Pharmacie d'Officine
PHARMACIE RALAIVOAVY;R VILVERT;FRANCE;86140;SCORBE CLAIRVAUX;05 49 93 81 24;Pharmacie d'Officine
PHARMACIE MORILLON;PL DE L EGLISE;FRANCE;86160;SOMMIERES DU CLAIN;05 49 87 70 06;Pharmacie d'Officine
PHARMACIE RICHARD;PL DE L EGLISE;FRANCE;86120;LES TROIS MOUTIERS;05 49 22 62 63;Pharmacie d'Officine
PHARMACIE DEL MARMOL;46 R CARNOT;FRANCE;86000;POITIERS;05 49 41 00 65;Pharmacie d'Officine
PHARMACIE GIBOLD;8 PL DES HALLES;FRANCE;86250;CHARROUX;05 49 87 50 16;Pharmacie d'Officine
PHARMACIE PENOT;30 R DE LA PAIX;FRANCE;86170;CHAMPIGNY EN ROCHEREAU;05 49 54 63 41;Pharmacie d'Officine
PHARMACIE MARCHON - MASSET;14 AV DE LA LIBERATION;FRANCE;86000;POITIERS;;Pharmacie d'Officine
PHARMACIE DUCROT;6 PL URBAIN GRANDIER;FRANCE;86200;LOUDUN;05 49 98 10 57;Pharmacie d'Officine
SELARL JONQUILLE-VALLÉE;8 R DE LA CADOUE;FRANCE;86240;SMARVES;05 49 88 55 40;Pharmacie d'Officine
PHARMACIE MARION-HEULIN;14 RTE DE POITIERS;FRANCE;86280;ST BENOIT;;Pharmacie d'Officine
PHARMACIE GAUTIER;4 RTE DE POITIERS;FRANCE;86170;CISSE;05 49 51 79 37;Pharmacie d'Officine
PHARMACIE DU BERRY;1 AV DU MARECHAL FOCH;FRANCE;86100;CHATELLERAULT;05 49 21 23 41;Pharmacie d'Officine
PHARMACIE GAUCHER - GUILLEMAIN;12 PL DE L EGLISE;FRANCE;86240;ITEUIL;05 49 55 00 58;Pharmacie d'Officine
PHARMACIE ARANDEL-SILLARD;1 R DU STADE;FRANCE;86240;FONTAINE LE COMTE;05 49 53 08 97;Pharmacie d'Officine
PHARMACIE TAKACS;5 RTE DE CIVRAY;FRANCE;86350;USSON DU POITOU;05 49 59 50 03;Pharmacie d'Officine
PHARMACIE RIVIERE;1 RTE DE LATILLÉ;FRANCE;86190;AYRON;05 49 60 10 66;Pharmacie d'Officine
PHARMACIE DE L'ENVIGNE;11 PL DU GENERAL PIERRE;FRANCE;86140;LENCLOITRE;05 49 90 70 13;Pharmacie d'Officine
PHARMACIE DU PLANTY;1 PL DES CASTORS;FRANCE;86180;BUXEROLLES;05 49 45 60 72;Pharmacie d'Officine
PHARMACIE DES ROCS;15 R DU FAUBOURG DE LA CEUILLE M;FRANCE;86000;POITIERS;05 49 41 53 46;Pharmacie d'Officine
PHARMACIE JOUSSELIN - TROTTEREAU;44 PL DE LA REPUBLIQUE;FRANCE;86310;ST SAVIN;05 49 49 00 25;Pharmacie d'Officine
PHARMACIE RIBOLLET-FOULET;8 PL DE L'HOTEL DE VILLE;FRANCE;86450;PLEUMARTIN;;Pharmacie d'Officine
PHARMACIE DUDOGNON;19 R du Diamant;FRANCE;86460;MAUPREVOIR;05 49 87 59 94;Pharmacie d'Officine
PHARMACIE QUERAUX-CHATAIGNER;6 PL LECLERC;FRANCE;86400;CIVRAY;;Pharmacie d'Officine
PHARMACIE DE LA  VALLEE;20 RTE de Poitiers;FRANCE;86360;MONTAMISE;05 49 47 01 79;Pharmacie d'Officine
PHARMACIE MELUSINE;8 R Pasteur;FRANCE;86600;LUSIGNAN;;Pharmacie d'Officine
PHARMACIE NIOGRET-SANANIKONE;165 AV CAMILLE PAGE;FRANCE;86100;CHATELLERAULT;05 49 21 09 36;Pharmacie d'Officine
PHARMACIE GEOFFRION-VANNERON;63 AV DE L EUROPE;FRANCE;86000;POITIERS;05 49 47 84 64;Pharmacie d'Officine
PHARMACIE CATON - MARIE-AGNES;148 GRANDE RUE DE CHATEAUNEUF;FRANCE;86100;CHATELLERAULT;05 49 21 05 78;Pharmacie d'Officine
PHARMACIE DE PROVENCE;PL DE PROVENCE;FRANCE;86000;POITIERS;05 49 47 90 76;Pharmacie d'Officine
PHARMACIE BERGEROLLE-DUGOS;20 R DUPLESSIS;FRANCE;86400;CIVRAY;05 49 87 00 18;Pharmacie d'Officine
PHARMACIE LESTRADE - MOREAU;39 R DES DEUX COMMUNES;FRANCE;86180;BUXEROLLES;05 49 47 54 12;Pharmacie d'Officine
PHARMACIE CENTRALE;1 R DU MARCHE;FRANCE;86300;CHAUVIGNY;05 49 46 30 36;Pharmacie d'Officine
PHARMACIE DU MARCHE;23 PL DU MARCHE;FRANCE;86300;CHAUVIGNY;;Pharmacie d'Officine
SELARL PHARMACIE PORTE DE PARIS;18 BD JEANNE D ARC;FRANCE;86000;POITIERS;;Pharmacie d'Officine
PHARMACIE DU VAL DE GARTEMPE;35 GRANDE RUE;FRANCE;86500;MONTMORILLON;05 49 83 02 36;Pharmacie d'Officine
PHARMACIE DES TEMPLIERS;4 PL PHILIPPE LE BEL;FRANCE;86000;POITIERS;05 49 01 41 01;Pharmacie d'Officine
PHARMACIE CRIVELLI;15 CRS PASTEUR;FRANCE;86270;LA ROCHE POSAY;05 49 86 20 35;Pharmacie d'Officine
PHARMACIE BOURBON;44 R BOURBON;FRANCE;86100;CHATELLERAULT;;Pharmacie d'Officine
PHARMACIE BERNARD;29 RTE DE CIVRAY;FRANCE;86160;GENCAY;05 49 59 30 96;Pharmacie d'Officine
PHARMACIE GASTON-SICARD;10 R DU COMMERCE;FRANCE;86360;CHASSENEUIL DU POITOU;;Pharmacie d'Officine
PHARMACIE SEKLA;17 GRANDE RUE;FRANCE;86510;CHAUNAY;05 49 59 25 24;Pharmacie d'Officine
PHARMACIE DE NEUVILLE;41 R ALPHONSE PLAULT;FRANCE;86170;NEUVILLE DE POITOU;;Pharmacie d'Officine
PHARMACIE DE L'HOTEL DE VILLE;19 R DE  L HOTEL DE VILLE;FRANCE;86180;BUXEROLLES;05 49 45 60 57;Pharmacie d'Officine
PHARMACIE PRINCIPALE;32 AV ADRIEN TREUILLE;FRANCE;86100;CHATELLERAULT;;Pharmacie d'Officine
PHARMACIE DE BELLEJOUANNE -;R DE LA JEUNESSE;FRANCE;86000;POITIERS;05 49 58 00 01;Pharmacie d'Officine
PHARMACIE JULIENNE;133 R GEORGES GUYNEMER;FRANCE;86000;POITIERS;05 49 58 25 81;Pharmacie d'Officine
PHARMACIE EDNO - HUGUE;2 RTE DE LA CHEVROLIERE;FRANCE;86300;VALDIVIENNE;05 49 56 30 08;Pharmacie d'Officine
PHARMACIE DU GRAND LARGE;93 RTE DE GENCAY;FRANCE;86000;POITIERS;05 49 45 16 56;Pharmacie d'Officine
PHARMACIE DE BEL AIR;47 R JEAN MERMOZ;FRANCE;86000;POITIERS;05 49 37 83 01;Pharmacie d'Officine
PHARMACIE GENDRON-DUPONT;6 R DE CHEMERY LES DEUX;FRANCE;86530;AVAILLES EN CHATELLERAULT;05 49 93 88 27;Pharmacie d'Officine
SOCIETE MACOUIN;1 PL DU MARQUIS DE SCEVOLLES;FRANCE;86330;ST JEAN DE SAUVES;05 49 50 80 67;Pharmacie d'Officine
PHARMACIE PLACE DE FRANCE;PL DE FRANCE;FRANCE;86000;POITIERS;05 49 01 02 51;Pharmacie d'Officine
PHARMACIE OLIVEAU-PAILLER;5 BD PONT ACHARD;FRANCE;86000;POITIERS;05 49 58 20 22;Pharmacie d'Officine
PHARMACIE RENAUD;BD KENNEDY & RUE DE SLOVENIE;FRANCE;86000;POITIERS;;Pharmacie d'Officine
PHARMACIE DE LA FRATERNITE;11 AV DE LA FRATERNITE;FRANCE;86000;POITIERS;05 49 41 06 52;Pharmacie d'Officine
PHARMACIE BURG;4 R VICTOR HUGO;FRANCE;86290;LA TRIMOUILLE;05 49 91 60 01;Pharmacie d'Officine
PHARMACIE  COINDREAU;39 GRAND RUE;FRANCE;86370;VIVONNE;;Pharmacie d'Officine
GRANDE PHARMACIE BLOSSAC;53 BD BLOSSAC;FRANCE;86100;CHATELLERAULT;05 49 21 03 35;Pharmacie d'Officine
PHARMACIE SAINT HILAIRE;2 R DES ENTREPRENEURS;FRANCE;86190;VOUILLE;05 49 51 48 34;Pharmacie d'Officine
PHARMACIE DE LA DEMI-LUNE;8 R DE LA DEMI LUNE;FRANCE;86000;POITIERS;05 49 37 24 00;Pharmacie d'Officine
PHARMACIE  AMAH;10 R DU QUAI;FRANCE;86320;LUSSAC LES CHATEAUX;05 49 48 40 95;Pharmacie d'Officine
PHARMACIE DULIEU;3 ALL CHAMP DE FOIRE;FRANCE;86340;NIEUIL L ESPOIR;05 49 42 64 07;Pharmacie d'Officine
PHARMACIE MIGNUCCI - LOISEAU-PEYRE;135 AV FOCH;FRANCE;86100;CHATELLERAULT;05 49 93 03 22;Pharmacie d'Officine
PHARMACIE CHIVOT;20 PL DU MARCHE;FRANCE;86130;JAUNAY MARIGNY;;Pharmacie d'Officine
PHARMACIE DE L'EGLISE;2 PL DU MARCHE;FRANCE;86130;JAUNAY MARIGNY;05 49 52 05 18;Pharmacie d'Officine
PHARMACIE PORTE SUD;6 AV CAMILLE PAGE;FRANCE;86100;CHATELLERAULT;05 49 21 57 09;Pharmacie d'Officine
PHARMACIE PICAUD;PL MICHEL GAUDINEAU;FRANCE;86530;CENON SUR VIENNE;05 49 93 26 00;Pharmacie d'Officine
PHARMACIE AUDAT CORINNE;20 R PIERRE MARCOU;FRANCE;86220;INGRANDES;;Pharmacie d'Officine
PHARMACIE DAVY;;FRANCE;86000;POITIERS;05 49 46 62 00;Pharmacie d'Officine
PHARMACIE DU MARCHE NOTRE DAME;2 R DU MARCHE NOTRE DAME;FRANCE;86000;POITIERS;05 49 41 03 01;Pharmacie d'Officine
PHARMACIE FOSSIER;45 R DE CHATEAUNEUF;FRANCE;86100;CHATELLERAULT;05 49 21 04 49;Pharmacie d'Officine
PHARMACIE OLIVEAU;55 R DU FAUBOURG DU PONT NEUF;FRANCE;86000;POITIERS;;Pharmacie d'Officine
PHARMACIE DES 6 VALLEES;17 R des Portes Rouges;FRANCE;86370;VIVONNE;05 49 43 41 67;Pharmacie d'Officine
PHARMACIE THOMAS J.F.;60 PL DE PROVENCE;FRANCE;86000;POITIERS;;Pharmacie d'Officine
PHARMACIE DE VENDEUVRE DU POITOU;2 R MARIE CURIE;FRANCE;86380;ST MARTIN LA PALLU;05 49 51 28 23;Pharmacie d'Officine
PHARMACIE DES PORTES DU FUTUR;RN 10;FRANCE;86360;CHASSENEUIL DU POITOU;05 49 52 87 87;Pharmacie d'Officine
PHARMACIE DES ROCHEREAUX;19 R DE NANTEUIL;FRANCE;86440;MIGNE AUXANCES;05 49 51 72 95;Pharmacie d'Officine
PHARMACIE CENTRALE;1 R DU PALATEAU;FRANCE;86160;GENCAY;;Pharmacie d'Officine
PHARMACIE MELIN;1 R DES ROITELETS;FRANCE;86580;VOUNEUIL SOUS BIARD;05 49 53 30 93;Pharmacie d'Officine
PHARMACIE  GERBIER-DUBREUCQ;4 RPT DE L EUROPE;FRANCE;86130;ST GEORGES LES BAILLARGEAU;05 49 52 81 23;Pharmacie d'Officine
PHARMACIE PRINCIPALE;28 R DE LA REGRATTERIE;FRANCE;86000;POITIERS;05 49 41 00 77;Pharmacie d'Officine
PHARMACIE CENTRALE;19 PL JOFFRE;FRANCE;86170;NEUVILLE DE POITOU;05 49 51 20 68;Pharmacie d'Officine
PHARMACIE SAINT NICOLAS;;FRANCE;86500;MONTMORILLON;05 49 91 19 39;Pharmacie d'Officine
PHARMACIE PINEAU;8 R ST LOUIS;FRANCE;86310;ST SAVIN;05 49 48 00 08;Pharmacie d'Officine
PHARMACIE DE LIGUGÉ;2 AV DE POITIERS;FRANCE;86240;LIGUGE;05 49 55 21 16;Pharmacie d'Officine
PHARMACIE DES HALLES;56 GRAND'RUE;FRANCE;86700;VALENCE EN POITOU;05 49 59 20 11;Pharmacie d'Officine
PHARMACIE THERMALE;3 R PIERRE DENIS ROUSSEAU;FRANCE;86270;LA ROCHE POSAY;;Pharmacie d'Officine
PHARMACIE SERALY;48 R DE CHAUVIGNY;FRANCE;86800;ST JULIEN L ARS;;Pharmacie d'Officine
PHARMACIE PRESLES-MONAT;11 R JEAN JAURES;FRANCE;86210;VOUNEUIL SUR VIENNE;05 49 85 13 08;Pharmacie d'Officine
PHARMACIE CHAMPAGNE - FAUX;34 BD ANATOLE FRANCE;FRANCE;86530;NAINTRE;;Pharmacie d'Officine
PHARMACIE TESSIER;10 R DES SINSOTS;FRANCE;86480;ROUILLE;;Pharmacie d'Officine
PHARMACIE RAGOT;10 R DE GEISENHEIM;FRANCE;86300;CHAUVIGNY;05 49 46 30 16;Pharmacie d'Officine
PHARMACIE ALNET - LACROIX;4 R FAUBOURG ST JACQUES;FRANCE;86100;CHATELLERAULT;05 49 21 00 89;Pharmacie d'Officine
PHARMACIE CLEMANTOINE;24 R DE BIGNOUX;FRANCE;86000;POITIERS;05 49 61 24 49;Pharmacie d'Officine
PHARMACIE ROGIER-MEUNIER;;FRANCE;86000;POITIERS;;Pharmacie d'Officine
PHARMACIE DE L'ESPACE LYAUTEY;32 R MARIUS MONTIER;FRANCE;86100;CHATELLERAULT;05 49 21 03 81;Pharmacie d'Officine
PHARMACIE ELAMINE;5 R ALFRED DE VIGNY;FRANCE;86100;CHATELLERAULT;05 49 21 09 55;Pharmacie d'Officine
PHARMACIE ZAI;161 BD BLOSSAC;FRANCE;86100;CHATELLERAULT;05 49 21 02 26;Pharmacie d'Officine
PHARMACIE EPINETTE;11 R DE PROVENCE;FRANCE;86410;VERRIERES;05 49 42 72 15;Pharmacie d'Officine
PHARMACIE FUZEAU-GIRAUD;18 R DU CHEVAL BLANC;FRANCE;86100;CHATELLERAULT;05 49 21 02 54;Pharmacie d'Officine
PHARMACIE DE L'AUXANCE;23 R DE POITIERS;FRANCE;86440;MIGNE AUXANCES;05 49 51 71 43;Pharmacie d'Officine
PHARMACIE SAINT HILAIRE;9 R GAMBETTA;FRANCE;86190;VOUILLE;05 49 51 81 18;Pharmacie d'Officine
PHARMACIE DE LA PAIX;31 AV DE LA REPUBLIQUE;FRANCE;86300;BONNES;05 49 56 41 00;Pharmacie d'Officine
PHARMACIE DU BOURG;33 GRANDE RUE;FRANCE;86700;VALENCE EN POITOU;05 49 59 20 15;Pharmacie d'Officine
